input,context,expected_output
"Yet despite all these potential crucibles of conflict, the Asia-Pacific, if  not an area of serenity and calm, is certainly more stable than one might  expect. To be sure, there are separatist movements and internal struggles,  particularly with insurgencies, as in Thailand, the Philippines and Tibet.  Since the resolution of the East Timor crisis, however, the region has been  relatively free of open armed warfare. Separatism remains a challenge, but  the break-up of states is unlikely. Terrorism is a nuisance, but its impact is  contained. The North Korean nuclear issue, while not fully resolved, is at  least moving toward a conclusion with the likely denuclearisation of the  peninsula. Tensions between China and Taiwan, while always just beneath the surface, seem unlikely to erupt in open conflict any time soon, espe- cially given recent Kuomintang Party victories in Taiwan and efforts by  Taiwan and China to re-open informal channels of consultation as well as  institutional relationships between organisations responsible for cross-strait  relations. And while in Asia there is no strong supranational political entity  like the European Union, there are many multilateral organisations and  international initiatives dedicated to enhancing peace and stability, includ- ing the Asia-Pacific Economic Cooperation (APEC) forum, the Proliferation  Security Initiative and the Shanghai Co-operation Organisation. In Southeast  Asia, countries are united in a common geopolitical and economic organi- sation – the Association of Southeast Asian Nations (ASEAN) – which is  dedicated to peaceful economic, social and cultural development, and to the  promotion of regional peace and stability. ASEAN has played a key role in  conceiving and establishing broader regional institutions such as the East  Asian Summit, ASEAN+3 (China, Japan and South Korea) and the ASEAN  Regional Forum. All this suggests that war in Asia – while not inconceivable  – is unlikely.",summarize the following text: ,Asia is more stable than one might  expect. the break-up of states is unlikely.  The North Korean nuclear issue is moving toward a conclusion with the likely denuclearisation of the  peninsula. Tensions between China and Taiwan seem unlikely to erupt there are many multilateral organisations and  international initiatives dedicated to enhancing peace and stability  ASEAN has played a key role in  conceiving and establishing broader regional institutions All this suggests war in Asia is unlikely.
"One potential explanation for the growth of global peace can be dismissed fairly quickly: US actions do not seem to have contributed much. The limited evidence suggests that there is little reason to believe in the stabilising power of the US hegemon, and that there is no relation between the relative level of American activism and international stability. During the 1990s, the United States cut back on its defence spending fairly substantially. By 1998, the United States was spending $100 billion less on defence in real terms than it had in 1990, a 25% reduction.29 To internationalists, defence hawks and other believers in hegemonic stability, this irresponsible 'peace dividend' endangered both national and global security. 'No serious analyst of American military capabilities', argued neo-conservatives William Kristol and Robert Kagan in 1996, 'doubts that the defense budget has been cut much too far to meet America's responsibilities to itself and to world peace'.30 And yet the verdict from the 1990s is fairly plain: the world grew more peaceful while the United States cut its forces. No state seemed to believe that its security was endangered by a less-capable US military, or at least none took any action that would suggest such a belief. No militaries were enhanced to address power vacuums; no security dilemmas drove insecurity or arms races; no regional balancing occurred once the stabilis-ing presence of the US military was diminished. The rest of the world acted as if the threat of international war was not a pressing concern, despite the reduction in US military capabilities. Most of all, the United States was no less safe. The incidence and magnitude of global conflict declined while the United States cut its military spending under President Bill Clinton, and kept declining as the George W. Bush administration ramped the spending back up. Complex statistical analysis is unnecessary to reach the conclusion that world peace and US military expenditure are unrelated.",summarize the following text: ,"evidence suggests there is little reason to believe in the stabilising power of the US hegemon, and no relation between American activism and international stability. the verdict from the 90s world grew more peaceful while the U S cut its forces. No state seemed to believe its security was endangered No militaries were enhanced to address power vacuums; no security dilemmas drove insecurity or arms races; no regional balancing occurred once the stabilis-ing presence of the US military was diminished. the U S was no less safe."
"http://www.npr.org/2008/05/21/90632108/should-we-legalize-the-market-for-human-organs
Sally Satel, a psychiatrist and resident scholar at the American Enterprise Institute who received a kidney from a friend in 2006, says: ""Despite decades and decades of public education about the virtues of organ donation, the waiting list just gets longer, and the time to transplantation just gets longer. ... It's past time to face the fact that altruism is just not enough. Many people need more of an incentive to give. And that's why we need to be able to compensate people who are willing to give a kidney to a stranger, to save a life. ... We are not talking about a classic commercial free-for-all, or a free market, or an eBay system. We're talking about a third-party payer. For example, today you could decide to give a kidney. You'd be called a Good Samaritan donor. ... The only difference in a model that I'm thinking about is where you go and give your organ, and your retirement account is wired $40,000, end of story.""
They overlimit—the resolution only says nearly all sales—they force nearly everyone to buy it
Also kill predictble limits—preventing governmental purchasing limits out core areas of the aff—it’s central to organ lit
Beard et al 13       T. Randolph ""Randy"" Beard, Professor of Economics at Auburn University.; Rigmar Osterkamp, Fellow at the School for Political Studies at University of Munich.; And David L. Kaserman, Torchmark Professor of Economics at Auburn University.2013  The Global Organ Shortage: Economic Causes, Human Consequences, Policy Responses
11.Almost all analysts who favor compensation for organ donation envision a state-sponsored and tightly regulated monopsony structure so financial incentives would be used solely to obtain organs, while organ distribution among potential recipients would continue to be based on medical and ethical criteria and would be subject to public oversight.
Substantially and functional limits checks
Reasonability – the aff has to have a reasonable way to know if they’re topical",summarize the following text: ,"Satel  at A  E  I says:  we need to be able to compensate people who are willing to give a kidney ... We are not talking about a classic commercial free-for-all,  We're talking about a third-party payer
predictble limits
Almost all analysts who favor compensation for organ donation envision a state-sponsored and tightly regulated monopsony structure so financial incentives would be used solely to obtain organs"
"General Hospital, the medical director at the New England Organ Bank, and Professor of
Surgery at Harvard Medical School; and Nancy Scheper-Hughes.Director of Organs Watch and Professor of Medical Anthropology at the University of California at Berkeley   Zygon, vol. 38, no. 3 (September 2003)
WHY WE SHOULD NOT PAY FOR HUMAN ORGANS         Ebsco
Although class distinctions are an almost naturalized part of social life in all complex societies, in this particular instance the exploitation of organ sellers veers dangerously close to human slavery, as argued by Giovanni Berlinguer (Berlinguer and Garrafa 1996). The pressures put by organ brokers upon the desperation of the world’s dislocated, refugee, and poorest populations to provide the scarce commodities reveals the limits of argu- ments based solely on individual autonomy. Yes, even the poorest people of the world “make choices,” but they do not make these freely or under social or economic conditions of their own making. Further, the pressure of organ brokers upon the poor makes their decision to sell an organ anything but a free and autonomous choice. These secular arguments reach a conclusion similar to one derived from Christian morality—that the sale of human organs is unethical. The most disturbing issue of organ sales to both Christian and secular ethicists is the formation of an economic underclass of organ donors throughout the world to serve the wealthy. This is not to suggest that proponents of organ sales are in favor of exploiting the poor but, rather, that they are indifferent to the social and individual pathologies that markets in kidneys and other body parts produce, such as the documented evidence of postsurgery medical complications, chronic pain, psychological problems, unemployment, decreased earning power, social ostracism, and social stigma faced by kidney sellers in many parts of the world (see Zargooshi 2002; Jimenez and Scheper-Hughes 2002a; Ram 2002).",summarize the following text: ,"the exploitation of organ sellers veers dangerously close to human slavery The pressures put by organ brokers upon the desperation of the world’s dislocated, refugee, and poorest populations to provide the scarce commodities reveals the limits of argu- ments based solely on individual autonomy. the pressure of organ brokers upon the poor makes their decision to sell an organ anything but a free and autonomous choice. The most disturbing issue of organ sales is the formation of an economic underclass of organ donors throughout the world to serve the wealthy. they are indifferent to the social and individual pathologies that markets in kidneys and other body parts produce, such as the documented evidence of postsurgery medical complications, chronic pain, psychological problems, unemployment, decreased earning power, social ostracism, and social stigma faced by kidney sellers in many parts of the world"
"The recent Canadian court decision helps establish social justice for sex workers in Canada. The court ruled against laws that put prostitutes at risk by preventing them from working indoors, screening clients or hiring bodyguards. The decision also clarifies pimping laws so sex workers can enter business relationships, rent apartments, etc. An upcoming Canadian case challenges communication laws that endanger street workers. The United States should follow Canada's lead. Now, when a sex worker is raped, she or he is unlikely to go to the police, fearing arrest. Rapists are well aware of that vulnerability, even claiming to target sex workers because they know we have no recourse. Exploitation and danger are exacerbated when sex work is criminalized. Studies consistently show a reduction in violence when sex work is legal. Of course, decriminalization is not the answer to all the problems. It’s only a starting place, so that sex workers can begin to protect themselves, organize and advocate. In New Zealand, commercial sex is regulated not by criminal law, but by civil codes, business regulations and the range of fair labor protections. Prostitution prohibition campaigns often associate legal prostitution with increased trafficking. But academics, journalists and activists have debunked these claims as manipulative, inaccurate and unscientific. Contemporary prohibitionists prescribe the “Swedish model,” which criminalizes clients of sex workers. Although such laws are promoted as a solution to violence against prostitutes in Sweden, well-documented and independent studies have shown that these laws expose them to greater danger as they drive sex workers underground. Contrary to popular stereotypes, sex workers are valuable members of our communities who contribute a great deal to their families, and to the economy of their countries. Accepting this would create a practical and fair approach to sex worker safety, and let us reject antique moralism that protected women from sex itself and used public order laws to control the poor.",summarize the following text: ,"The recent Canadian court decision helps establish social justice for sex workers in Canada. The court ruled against laws that put prostitutes at risk by preventing them from working indoors, screening clients or hiring bodyguards The United States should follow Canada's lead. Now, when a sex worker is raped, she or he is unlikely to go to the police, fearing arrest. Exploitation and danger are exacerbated when sex work is criminalized. Studies consistently show a reduction in violence when sex work is legal decriminalization is only a starting place In New Zealand, commercial sex is regulated not by criminal law, but by civil codes, business regulations and the range of fair labor protections. Prostitution prohibition campaigns often associate legal prostitution with increased trafficking. But academics, journalists and activists have debunked these claims as inaccurate the “Swedish model expose them to greater danger as they drive sex workers underground let us reject antique moralism that protected women from sex itself and used public order laws to control the poor"
"The heart of the debate about climate change comes from numerous warnings from scientists and others that give the impression that human- induced climate change is an immediate threat to society (IPCC 2007a, 2007c; Stern 2006). Millions of people might be vulnerable to health effects (IPCC 2007a), crop production might fall in the low latitudes (IPCC 2007a), water supplies might dwindle (IPCC 2007a), precipitation might fall in arid regions (IPCC 2007a), extreme events will grow exponentially (Stern 2006), and between 20 and 30 percent of species will risk extinction (IPCC 2007a). Even worse, there may be catastrophic events such as the melting of Greenland or Antarctic ice sheets, causing severe sea-level rise, which would inundate hundreds of millions of people (Dasgupta and others 2009). Proponents argue that there is no time to waste. Unless greenhouse gases are cut dramatically today, economic growth and well-being may be at risk (Stern 2006). These statements are largely alarmist and misleading. Although climate change is a serious problem that deserves attention, society’s immediate behavior has an extremely low probability of leading to catastrophic conse- quences. The science and economics of climate change are quite clear that emissions over the next few decades will lead to only mild consequences. The severe impacts predicted by alarmists require a century (or two, accord- ing to Stern 2006) of no mitigation. Many of the predicted impacts assume that there will be no or little adaptation. The net economic impacts from climate change over the next 50 years will be small regardless. Most of the more severe impacts will take more than a century or even a millennium to unfold, and many of these “potential” impacts will never occur because people will adapt. It is not at all apparent that immediate and dramatic policies need to be developed to thwart long-range climate risks. What is needed are long-run balanced responses.",summarize the following text: ,Proponents argue that there is no time to waste ). These statements are largely alarmist and misleading society’s immediate behavior has an extremely low probability of leading to catastrophic conse- quences. emissions over the next few decades will lead to only mild consequences severe impacts predicted by alarmists require a century (or two of no mitigation acts assume that there will be no or little adaptation. Most of the more severe impacts will take more than a century or millennium and many of these will never occur because people will adapt. It is not at all apparent that immediate and dramatic policies need to be develope
"I want to mention two further points. (1) Singer and other euthanasia advocates often miss the fact that “quality of life” is not a simple property inherent in individuals. It is rather a relational property describing how we as a society care for one another, especially the most vulnerable among us. The low quality of life ascribed to many people with differences is less a result of clinical medical facts than of social attitudes and policies towards those people.69 In particular, until every seriously ill or disabled person has a right to the health care and support services necessary to provide a good quality of life, talk about their “right to die” is dangerous, discriminatory, and unjust.70 (2) When phy- sicians kill, it causes confusion as to their appropriate role as healers. In 1993, the Protestant Christian Elderly Soci- ety in Holland surveyed several thousand elders on health care issues. The survey did not mention euthanasia. Nev- ertheless, 10% of the respondents said that they were afraid that they would be killed without their consent. The Society’s Direaor Hans Holmans said, “They are afraid that at a certain moment, on the basis of age, a treatment will be considered no longer economically viable, and an early end to their lives will be made.”7' Such distrust under- mines die capacity of physicians to serve their healing role. Considerations like these suggest that prudence and a sense of history should keep us from hastening toward what might seem like an abstractly reasonable social policy. Slip- pery slope arguments may not establish a conncction of logical necessity between their premises and conclusions, but they are not for that reason fallacious. The lessons of history are real lessons. Abstract reasoning is too frail a reed to support ignoring them. The burden of proof that euthanasia is permissible on a limited basis lies with its ad- vocates. It is a burden, I contend, that has not yet been met.",summarize the following text: ,"quality of life” is not a simple property i It is rather a relational property describing how we as a society care for one another, especially the most vulnerable The low quality of life ascribed to many people with differences is less a result of clinical medical facts than of social attitudes until every seriously ill or disabled person has a right to the health care and support services necessary to provide a good quality of life, talk about their “right to die” is dangerous, discriminatory, and unjust. When phy- sicians kill, it causes confusion as to their appropriate role as healers  distrust under- mines die capacity of physicians to serve their healing role Considerations like these suggest that prudence and a sense of history should keep us from hastening toward what might seem like an abstractly reasonable social policy. The lessons of history are real lessons. Abstract reasoning is too frail a reed to support ignoring them The burden of proof that euthanasia is permissible on a limited basis lies with its ad- vocates"
"On this issue there is a systemic disagreement between probabilists working on theory-oriented issues in mathematics or natural science and decision theorists who work on practical decision-oriented issues relating to human affairs.  The former takes the line that small number are small numbers and must be taken into account as such—that is, the small quantities they actually are.  The latter tend to take the view that small probabilities represent extremely remote prospect and can be written off.  (De minimis non curat lex, as the old precept has it: in human affairs there is no need to bother with trifles.)  When something is about as probable as a thousand fair dice when tossed a thousand times coming up all sixes, then, so it is held, we can pretty well forget about it as a worthy of concern.  As a matter of practical policy, we operate with probabilities on the principle that when x ≤ E, then x = 0.  We take the line that in our human dealings in real-life situations a sufficiently remote possibility can—for all sensible purposes—be viewed as being of probability zero.  Accordingly, such remote possibilities can simply be dismissed, and the outcomes with which they are associated can accordingly be set aside.  And in “the real world” people do in fact seem to be prepared to treat certain probabilities as effectively zero, taking certain sufficiently improbable eventualities as no long representing real possibilities.  Here an extremely improbable event is seen as something we can simply write off as being outside the range of appropriate concern, something we can dismiss for all practical purposes.  As one writer on insurance puts it: [P]eople…refuse to worry about losses whose probability is below some threshold.  Probabilities below the threshold are treated as though they were zero.  No doubt, remote-possibility events having such a minute possibility can happen in some sense of the term, but this “can” functions somewhat figuratively—it is no longer seen as something that presents a realistic prospect.",summarize the following text: ,"small probabilities represent extremely remote prospect and can be written off we can forget about it as a worthy of concern.  As a matter of practical policy We take the line that in our human dealings in real-life situations a sufficiently remote possibility can be viewed as being of probability zero Accordingly, such remote possibilities can simply be dismissed, and the outcomes with which they are associated can accordingly be set aside.  And in “the real world” people do in fact seem to be prepared to treat certain probabilities as effectively zero, taking certain sufficiently improbable eventualities as no long representing real possibilities P]eople…refuse to worry about losses whose probability is below some threshold.  Probabilities below the threshold are treated as though they were zero.  No doubt, remote-possibility events having such a minute possibility can happen in some sense of the term, but this “can” functions somewhat figuratively—it is no longer seen as something that presents a realistic prospect"
"Globally, legislation guiding organ donation and transplant varies widely.1 Only 20% of African nations report having a transplant and organ donation coordinating structure, while 95% of countries in the Americas have such a system in place. Even fewer countries have a mechanism for collection and analysis of data related to donation, donor safety, and transplantation activities. Some countries report that liver and/or kidney transplants are performed despite a lack of legislation. Such lack of oversight may promulgate illegal transplantation and organ trafficking. Even in countries that have legislation regulating organ trafficking, there is weak enforcement and few international regulations that can effectively police the problem.43 A recent report by Global Financial Integrity estimates that the illicit organ trade generates illegal profits between $600 million and $1.2 billion per year.44 It is hypothesized that this market is fueled not only by profit but also by cultural and religious barriers to organ donation and transplantation in some countries, long waiting lists for organs, precarious infrastructure for transplants in the country of origin, and difficult access to chronic life support (in the case of renal replacement therapy).45 A growing number of countries report that patients have allegedly traveled to countries to buy organs on the black (illicit) market, a practice known as transplant tourism. The World Health Organization estimates that 5% to 10% of kidney transplants worldwide occur as a result of commercial transactions.46,47 A study of American citizens who received organ transplants abroad showed that roughly 90% were kidney transplants and that male sex, Asian race, resident and nonresident alien status, and college education were significantly and independently associated with foreign transplant.48 In 2006, patients from 34 states, plus the District of Columbia, received foreign transplants in 35 countries, led by China, the Philippines, and India.48",summarize the following text: ,"Globally, legislation guiding organ transplant varies widely. Only 20% of African nations report having a transplant organ coordinating structure Even fewer countries have a mechanism for collection and analysis of data related to donation, donor safety, and transplantation activities transplants are performed despite a lack of legislation promulgate illegal transplantation and organ trafficking Even in countries that have legislation regulating organ trafficking there is weak enforcement and few international regulations that can effectively police the problem illicit organ trade generates 1.2 billion per yea this market is fueled not only by profit but also by long waiting lists for organs A growing number of countries report patients have traveled to countries to buy organs on the black (illicit) market known as transplant tourism. American citizens received foreign transplants in 35 countries, led by China, the Philippines, and India"
"Strategic stability in the region is thus undermined by various factors: (1) asymmetric interests in the bargaining framework that can introduce unpredictable behavior from actors; (2) the presence of non-state actors that introduce unpredictability into relationships between the antagonists; (3) incompatible assumptions about the structure of the deterrent relationship that makes the bargaining framework strategically unstable; (4) perceptions by Israel and the United States that its window of opportunity for military action is closing, which could prompt a preventive attack; (5) the prospect that Iran’s response to pre-emptive attacks could involve unconventional weapons, which could prompt escalation by Israel and/or the United States; (6) the lack of a communications framework to build trust and cooperation among framework participants. These systemic weaknesses in the coercive bargaining framework all suggest that escalation by any the parties could happen either on purpose or as a result of miscalculation or the pressures of wartime circumstance. Given these factors, it is disturbingly easy to imagine scenarios under which a conflict could quickly escalate in which the regional antagonists would consider the use of chemical, biological, or nuclear weapons. It would be a mistake to believe the nuclear taboo can somehow magically keep nuclear weapons from being used in the context of an unstable strategic framework. Systemic asymmetries between actors in fact suggest a certain increase in the probability of war – a war in which escalation could happen quickly and from a variety of participants. Once such a war starts, events would likely develop a momentum all their own and decision-making would consequently be shaped in unpredictable ways. The international community must take this possibility seriously, and muster every tool at its disposal to prevent such an outcome, which would be an unprecedented disaster for the peoples of the region, with substantial risk for the entire world.",summarize the following text: ,"Strategic stability in the region is thus undermined by various factors asymmetric interests in the bargaining framework that can introduce unpredictable behavior from actors; the presence of non-state actors incompatible assumptions about the structure of the deterrent relationship perceptions by Israel and the United States that its window of opportunity for military action is closing, which could prompt a preventive attack the lack of a communications framework to build trust and cooperation among framework participants. escalation by any the parties could happen either on purpose or as a result of miscalculation it is disturbingly easy to imagine scenarios under which a conflict could quickly escalate in which the regional antagonists would consider the use of chemical, biological, or nuclear weapons. It would be a mistake to believe the nuclear taboo can somehow magically keep nuclear weapons from being used in the context of an unstable strategic framework. Systemic asymmetries between actors in fact suggest a certain increase in the probability of war – a war in which escalation could happen quickly and from a variety of participants. such an outcome would be an unprecedented disaster for the peoples of the region, with substantial risk for the entire world."
"On this issue there is a systemic disagreement between probabilists working on theory-oriented issues in mathematics or natural science and decision theorists who work on practical decision-oriented issues relating to human affairs.  The former takes the line that small number are small numbers and must be taken into account as such—that is, the small quantities they actually are.  The latter tend to take the view that small probabilities represent extremely remote prospect and can be written off.  (De minimis non curat lex, as the old precept has it: in human affairs there is no need to bother with trifles.)  When something is about as probable as a thousand fair dice when tossed a thousand times coming up all sixes, then, so it is held, we can pretty well forget about it as a worthy of concern.  As a matter of practical policy, we operate with probabilities on the principle that when x ≤ E, then x = 0.  We take the line that in our human dealings in real-life situations a sufficiently remote possibility can—for all sensible purposes—be viewed as being of probability zero.  Accordingly, such remote possibilities can simply be dismissed, and the outcomes with which they are associated can accordingly be set aside.  And in “the real world” people do in fact seem to be prepared to treat certain probabilities as effectively zero, taking certain sufficiently improbable eventualities as no long representing real possibilities.  Here an extremely improbable event is seen as something we can simply write off as being outside the range of appropriate concern, something we can dismiss for all practical purposes.  As one writer on insurance puts it: [P]eople…refuse to worry about losses whose probability is below some threshold.  Probabilities below the threshold are treated as though they were zero.  No doubt, remote-possibility events having such a minute possibility can happen in some sense of the term, but this “can” functions somewhat figuratively—it is no longer seen as something that presents a realistic prospect.",summarize the following text: ,"small probabilities represent extremely remote prospect and can be written off we can forget about it as a worthy of concern.  As a matter of practical policy We take the line that in our human dealings in real-life situations a sufficiently remote possibility can be viewed as being of probability zero Accordingly, such remote possibilities can simply be dismissed, and the outcomes with which they are associated can accordingly be set aside.  And in “the real world” people do in fact seem to be prepared to treat certain probabilities as effectively zero, taking certain sufficiently improbable eventualities as no long representing real possibilities P]eople…refuse to worry about losses whose probability is below some threshold.  Probabilities below the threshold are treated as though they were zero.  No doubt, remote-possibility events having such a minute possibility can happen in some sense of the term, but this “can” functions somewhat figuratively—it is no longer seen as something that presents a realistic prospect"
"But the question is whether it has staying power. There are good reasons to think that Isis’ caliphate could run out of steam long before it matches the great Islamic empires of history. Isis has hostile forces in every direction. It will face resistance from anti-Isis Syrian rebels in the west, the hostility of Kurds in the north, and, eventually, a counter-offensive from government forces to the south. Even if the government collapses – and we are a long way from that – then Iraq’s Shia majority will not accept a permanent jihadist state on their northern flank, let alone allow Isis to stroll into Baghdad. Saddam slaughtered Shias in 1991, and Isis has been slaughtering Shias for over a decade. The Shias have had quite enough, thank you. Iraq’s neighbours will also fight back. Ankara does not look kindly at the fact that Isis has kidnapped Turkish diplomats in Mosul. Iran is not just aghast at the rise of a radical Sunni force on its western border, but concerned about losing an ally in Baghdad that it views as more important than even Assad. Tehran is reportedly airlifting over a hundred tons of supplies to Baghdad daily, and deployed its special forces there weeks ago. If Isis attempts to conduct attacks against Western countries, as the prime minister warned last week, then it will face the near certainty of air strikes. It can hunker down safely in urban areas like Mosul, but large stretches of its territory are completely devoid of cover. It will suffer grievous losses. But Isis’ biggest challenge is closer to home. It depends on a coalition of other Sunni militants and local Sunni tribes. Without such allies, it could not possibly have walked over Iraqi security forces so easily. But coalitions like this can fall apart. Remember that Isis was defeated once before, in its previous incarnation as Al Qaida in Iraq. Their campaign of terror was quelled by 2008, thanks to a surge of US troops and the so-called ‘awakening’ of local Sunni tribes who grew tired of the group’s brutality.",summarize the following text: ,"the question is whether it has staying power Isis’ caliphate could run out of steam Isis has hostile forces in every direction It will face resistance from anti-Isis Syrian rebels in the west, the hostility of Kurds in the north, and, eventually, a counter-offensive from government forces to the south Iraq’s Shia majority will not accept a permanent jihadist state let alone allow Isis to stroll into Baghdad Iraq’s neighbours will also fight back. Ankara does not look kindly at the fact that Isis has kidnapped Turkish diplomats Iran is not just aghast at the rise of a radical Sunni force on its western border, but concerned about losing an ally If Isis attempts to conduct attacks against Western countries, as the prime minister warned it will face the near certainty of air strikes. large stretches of its territory are completely devoid of cover. It will suffer grievous losses Isis’ biggest challenge is closer to home. It depends on a coalition of other Sunni militants and local Sunni tribes coalitions like this can fall apart Isis was defeated once before, in its previous incarnation as Al Qaida in Iraq Their campaign of terror was quelled thanks to a surge of US troops and the so-called ‘awakening’"
"2. The CLS critique of piecemeal reform¶ Critical scholars reject the idea of piecemeal reform. Incremental change, they argue, merely postpones the wholesale reformation that must occur to create a decent society. Even worse, an unfair social system survives by using piecemeal reform to disguise and legitimize oppression. Those who control the system weaken resistance by pointing to the occasional concession to, or periodic court victory of, a black plaintiff or worker as evidence that the system is fair and¶ just. In fact, Crits believe that teaching the¶ common law or using the case method in law school is a disguised means of preaching incrementalism and thereby maintaining the current power structure.“ To avoid this, CLS scholars¶ urge law professors to abandon the case method, give up the effort to ﬁnd rationality and order¶ in the case law, and teach in an unabashedly political fashion.¶ The CLS critique of piecemeal reform is familiar, imperialistic and wrong. Minorities know from bitter experience that occasional court victories do not mean the Promised Land is at hand. The critique is imperialistic in that it tells minorities and other oppressed peoples how they should interpret events affecting them. A court order directing a housing authority to disburse funds for heating in subsidized housing may postpone the revolution, or it may not. In the meantime, the order keeps a number of poor families warm. This may mean more to them than it does to a comfortable academic working in a warm office. It smacks of paternalism to assert that the possibility of revolution later outweighs the certainty of heat now,¶ unless there is evidence for that possibility. The Crits do not offer such evidence. Indeed, some incremental changes may bring revolutionary changes closer, not push them further away. Not all small reforms induce complacency; some may whet the appetite for further combat. The welfare family may hold a tenants‘ union meeting in their heated living room. CLS scholars‘ critique of piecemeal reform often misses these possibilities,",summarize the following text: ,"CLS critique of piecemeal reform Critical scholars reject the idea of piecemeal reform. Incremental change, they argue, merely postpones wholesale reformation that must occur to create a decent society , an unfair social system survives by using piecemeal reform to disguise and legitimize oppression. Those who control the system weaken resistance by pointing to the occasional concession to victory of, a black plaintiff or worker as evidence that the system is fair The critique of piecemeal reform is familiar, imperialistic and wrong. . The critique tells minorities and other oppressed peoples how they should interpret events affecting them. A court order directing a housing authority to disburse funds for heating in subsidized housing may postpone the revolution, or it may not. In the meantime, the order keeps a number of poor families warm. This may mean more to them than it does to a comfortable academic working in a warm office. It smacks of paternalism to assert that the possibility of revolution later outweighs the certainty of heat now Crits do not offer evidence. Indeed, incremental changes may bring revolutionary changes closer, not push them further away. Not all small reforms induce complacency; some may whet the appetite for further combat. The welfare family may hold a tenants‘ union meeting in their heated living room scholars‘ critique of piecemeal reform often misses these possibilities,"
"A first objection which seems inherent in Donelan’s approach is that utilizing the modern state domain of discourse in effect sanctifies the state: it assumes that people will always live in states and that it is not possible within such a language to consider alternatives to the system.  This objection is not well founded, by having recourse to the ordinary language of international relations I am not thereby committed to argue that the state system as it exists is the best mode of human political organization or that people ought always to live in states as we know them.  As I have said, my argument is that whatever proposals for piecemeal or large-scale reform of the state system are made, they must of necessity be made in the language of the modern state.  Whatever proposals are made, whether in justification or in criticism of the state system, will have to make use of concepts which are at present part and parcel of the theory of states. Thus,for example. any proposal for a new global institutional arrangement superseding the state system will itself have to be justified, and that justification will have to include within it reference to a new and good form of individual citizenship, reference to a new legislative machinery equipped with satisfactory checks and balances, reference to satisfactory law enforcement procedures, reference to a satisfactory arrangement for distributing the goods produced in the world, and so on. All of these notions are notions which have been developed and finely honed within the theory of the modern state. It is not possible to imagine a justification of a new world order succeeding which used, for example, feudal, or traditional/tribal, discourse. More generally there is no worldwide language of political morality which is not completely shot through with state-related notions such as citizenship, rights under law, representative government and so on.",summarize the following text: ,"A first objection is that utilizing the modern state domain of discourse in effect sanctifies the state: it assumes that people will always live in states and that it is not possible within such a language to consider alternatives to the system.  This objection is not well founded, by having recourse to the ordinary language of international relations I am not thereby committed to argue that the state system as it exists is the best mode of human political organization or that people ought always to live in states as we know them.  As I have said, my argument is that whatever proposals for piecemeal or large-scale reform of the state system are made, they must of necessity be made in the language of the modern state."
"STRONG STATES control their territories and deliver a high order of political goods to their citizens. They perform well according to standard indicators such as per capita GDP, the UN'S Human Development Index, Transparency International's Corruption Perception Index, and Freedom House's Freedom in the World report. Strong states offer high levels of security from political and criminal violence, ensure political freedom and civil liberties, and create environments conducive to the growth of economic opportunity. They are places of peace and order.
In contrast, failed states are tense, conflicted, and dangerous. They generally share the following characteristics: a rise in criminal and political violence; a loss of control over their borders; rising ethnic, religious, linguistic, and cultural hostilities; civil war; the use of terror against their own citizens; weak institutions; a deteriorated or insufficient infrastructure; an inability to collect taxes without undue coercion; high levels of corruption; a collapsed health system; rising levels of infant mortality and declining life expectancy; the end of regular schooling opportunities; declining levels of GDP per capita; escalating inflation; a widespread preference for non-national currencies; and basic food shortages, leading to starvation. Failed states also face rising attacks on their fundamental legitimacy. As a state's capacity weakens and its rulers work exclusively for themselves, key interest groups show less and less loyalty to the state. The people's sense of political community vanishes and citizens feel disenfranchised and marginalized. The social contract that binds citizens and central structures is forfeit. Perhaps already divided by sectional differences and animosity, citizens transfer their allegiances to communal warlords. Domestic anarchy sets in. The rise of terrorist groups becomes more likely.",summarize the following text: ,"STRONG STATES control their territories and deliver a high order of political goods Strong states offer high levels of security from political and criminal violence, ensure political freedom and civil liberties, and create environments conducive to the growth of economic opportunity. They are places of peace and order.
In contrast, failed states generally share the following characteristics a rise in criminal and political violence rising ethnic, religious, linguistic, and cultural hostilities the use of terror against their own citizens; weak institutions; a deteriorated or insufficient infrastructure; an inability to collect taxes without undue coercion a collapsed health system; rising levels of infant mortality and declining life expectancy; the end of regular schooling opportunities; declining levels of GDP per capita and basic food shortages, leading to starvation"
